NAME,B01001_001E,B01001_001M,B05012_003E,B05012_003M,B05002_021E,B05002_021M,B16003_001E,B16003_001M,B19013_001E,B19013_001M,B05002_022E,B05002_022M,B05002_023E,B05002_023M,B05002_024E,B05002_024M,B05002_025E,B05002_025M,B05002_026E,B05002_026M,B05002_027E,B05002_027M,state,county,tract,GEOID,foreign_born_rate_e,foreign_born_rate_m,non_cit_foreign_born_rate_e,non_cit_foreign_born_rate_m,europe_origin_rate_e,europe_origin_rate_m,asia_origin_rate_e,asia_origin_rate_m,africa_origin_rate_e,africa_origin_rate_m,oceania_origin_rate_e,oceania_origin_rate_m,latam_origin_rate_e,latam_origin_rate_m,noram_origin_rate_e,noram_origin_rate_m,limited_english_rate_e,limited_english_rate_m,foreign_born_rate_cv,non_cit_foreign_born_rate_cv,europe_origin_rate_cv,asia_origin_rate_cv,africa_origin_rate_cv,oceania_origin_rate_cv,latam_origin_rate_cv,noram_origin_rate_cv,limited_english_rate_cv
"Census Tract 3728, Sussex County, New Jersey",1740.0,172.0,133.0,88.0,42.0,55.0,23.0,26.0,77750.0,14907.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,42.0,55.0,0.0,12.0,34,37,372800,34037372800,0.0764367816091954,0.0511360144292505,0.0241379310344827,0.0316991239742322,0.0,0.0068965517241379,0.0,0.0068965517241379,0.0,0.0068965517241379,0.0,0.0068965517241379,0.0241379310344827,0.0316991239742322,0.0,0.0068965517241379,0.0132183908045977,0.0149995495782553,40.66853993961925,79.83279159815318,inf,inf,inf,inf,79.83279159815318,inf,68.98167375753769
"Census Tract 3732, Sussex County, New Jersey",3522.0,252.0,284.0,98.0,33.0,32.0,30.0,33.0,146615.0,21743.0,25.0,24.0,8.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,34,37,373200,34037373200,0.0806360022714366,0.0284169595852006,0.0093696763202725,0.0091104463971979,0.0070982396365701,0.0068332104051047,0.0022714366837024,0.0034110289837612,0.0,0.0034071550255536,0.0,0.0034071550255536,0.0,0.0034071550255536,0.0,0.0034071550255536,0.0085178875638841,0.0093894766744649,21.423119923600463,59.10839497270162,58.52052777332224,91.28908875993216,inf,inf,inf,inf,67.01061164633344
"Census Tract 3725, Sussex County, New Jersey",3152.0,189.0,265.0,107.0,42.0,42.0,0.0,12.0,90000.0,15906.0,0.0,12.0,19.0,31.0,11.0,18.0,12.0,20.0,0.0,12.0,0.0,12.0,34,37,372500,34037372500,0.0840736040609137,0.0343189791338269,0.0133248730964467,0.0133488059472113,0.0,0.0038071065989847,0.0060279187817258,0.0098416648585577,0.003489847715736,0.0057144925747559,0.0038071065989847,0.0063492827959495,0.0,0.0038071065989847,0.0,0.0038071065989847,0.0,0.0038071065989847,24.814686524017308,60.89945917731986,inf,99.2510882552358,99.54175515684338,101.38267159489926,inf,inf,inf
"Census Tract 3748, Sussex County, New Jersey",4030.0,253.0,286.0,126.0,135.0,109.0,8.0,13.0,95817.0,17393.0,17.0,20.0,37.0,40.0,0.0,12.0,44.0,54.0,37.0,38.0,0.0,12.0,34,37,374800,34037374800,0.0709677419354838,0.0315813502964968,0.0334987593052109,0.0271287824605585,0.0042183622828784,0.0049698399727137,0.0091811414392059,0.0099422797534051,0.0,0.0029776674937965,0.0109181141439205,0.0134170233016011,0.0091811414392059,0.00944688031483,0.0,0.0029776674937965,0.001985111662531,0.0032282128668607,27.052275744443243,49.2306623060007,71.61972140188175,65.82993084075032,inf,74.70379097188835,62.54978668982986,inf,98.85788642438249
"Census Tract 3747, Sussex County, New Jersey",3762.0,274.0,482.0,185.0,46.0,66.0,6.0,10.0,91500.0,15067.0,6.0,10.0,40.0,66.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,34,37,374700,34037374700,0.1281233386496544,0.0500535350612372,0.012227538543328,0.0175664491676659,0.0015948963317384,0.0026606974921141,0.0106326422115895,0.0175609432495275,0.0,0.0031897926634768,0.0,0.0031897926634768,0.0,0.0031897926634768,0.0,0.0031897926634768,0.0015948963317384,0.0026606974921141,23.74874180534179,87.33313303655258,101.4138193042896,100.40162386735962,inf,inf,inf,inf,101.4138193042896
"Census Tract 104.02, Cumberland County, New Jersey",1043.0,432.0,93.0,68.0,67.0,46.0,0.0,12.0,-666666666.0,-222222222.0,0.0,12.0,0.0,12.0,13.0,26.0,0.0,12.0,54.0,44.0,0.0,12.0,34,11,10402,34011010402,0.0891658676893576,0.074930185665539,0.0642377756471716,0.0515076291630026,0.0,0.0115052732502396,0.0,0.0115052732502396,0.012464046021093,0.0254570419511032,0.0,0.0115052732502396,0.0517737296260786,0.0473234660610035,0.0,0.0115052732502396,0.0,0.0115052732502396,51.084866914506144,48.74332642291138,inf,inf,124.16036827215636,inf,55.564983791091606,inf,inf
"Census Tract 304, Cumberland County, New Jersey",8713.0,725.0,432.0,260.0,221.0,216.0,244.0,189.0,59103.0,13788.0,20.0,33.0,163.0,204.0,0.0,17.0,0.0,17.0,38.0,59.0,0.0,17.0,34,11,30400,34011030400,0.0495810857339607,0.0301243101086005,0.0253643980259382,0.0248802214755689,0.0022954206358315,0.0037922570181873,0.0187076781820268,0.0234649807528157,0.0,0.0019511075404567,0.0,0.0019511075404567,0.0043612992080798,0.0067812081968288,0.0,0.0019511075404567,0.0280041317571444,0.0218165246099802,36.93475092539629,59.62985867406564,100.4314145880442,76.24904518219701,inf,inf,94.5203439753151,inf,47.35845805141201
"Census Tract 101.01, Cumberland County, New Jersey",2514.0,297.0,57.0,50.0,35.0,41.0,0.0,12.0,74150.0,10969.0,23.0,37.0,0.0,12.0,0.0,12.0,0.0,12.0,12.0,17.0,0.0,12.0,34,11,10101,34011010101,0.0226730310262529,0.0200681841762351,0.0139220365950676,0.016391396908084,0.0091487669053301,0.0147572145179083,0.0,0.0047732696897374,0.0,0.0047732696897374,0.0,0.0047732696897374,0.0047732696897374,0.0067856039240607,0.0,0.0047732696897374,0.0,0.0047732696897374,53.80623368960181,71.57268228731795,98.05639566015998,inf,inf,inf,86.41848158606209,inf,inf
"Census Tract 101.03, Cumberland County, New Jersey",4970.0,595.0,364.0,90.0,278.0,79.0,0.0,12.0,-666666666.0,-222222222.0,4.0,8.0,3.0,7.0,0.0,12.0,0.0,12.0,271.0,78.0,0.0,12.0,34,11,10103,34011010103,0.0732394366197183,0.0201197136943493,0.0559356136820925,0.0172483680423258,0.000804828973843,0.001612539166585,0.0006036217303822,0.0014103033555923,0.0,0.0024144869215291,0.0,0.0024144869215291,0.0545271629778672,0.0169976554395165,0.0,0.0024144869215291,0.0,0.0024144869215291,16.69978574115977,18.74535636009695,121.7981710931282,142.03055070504942,inf,inf,18.95004374979473,inf,inf
"Census Tract 408, Cumberland County, New Jersey",5101.0,380.0,474.0,135.0,58.0,43.0,42.0,39.0,104152.0,13361.0,21.0,23.0,37.0,33.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,34,11,40800,34011040800,0.0929229562830817,0.0273557264819497,0.0113703195451872,0.0084721685842869,0.0041168398353264,0.0045193377283879,0.0072534797098608,0.0064918468395662,0.0,0.0033326798666928,0.0,0.0033326798666928,0.0,0.0033326798666928,0.0,0.0033326798666928,0.0082336796706528,0.0076701242030536,17.89613850748665,45.295599987892125,66.73365683168855,54.40714816171416,inf,inf,inf,inf,56.6294739611766
"Census Tract 302, Cumberland County, New Jersey",3869.0,485.0,46.0,44.0,16.0,28.0,72.0,92.0,49903.0,22868.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,16.0,28.0,0.0,12.0,34,11,30200,34011030200,0.0118893771000258,0.0114696926934247,0.0041354355130524,0.0072555552842823,0.0,0.0031015766347893,0.0,0.0031015766347893,0.0,0.0031015766347893,0.0,0.0031015766347893,0.0041354355130524,0.0072555552842823,0.0,0.0031015766347893,0.0186094598087361,0.0238929087560649,58.64443112311402,106.65556001097436,inf,inf,inf,inf,106.65556001097436,inf,78.0493616828903
"Census Tract 303, Cumberland County, New Jersey",3777.0,508.0,134.0,81.0,15.0,23.0,80.0,75.0,46772.0,4135.0,0.0,12.0,14.0,22.0,0.0,12.0,0.0,12.0,1.0,2.0,0.0,12.0,34,11,30300,34011030300,0.0354778925072809,0.0219700403673588,0.0039714058776806,0.0061128708250503,0.0,0.0031771247021445,0.0037066454858353,0.0058460245536281,0.0,0.0031771247021445,0.0,0.0031771247021445,0.0002647603918453,0.0005307167977668,0.0,0.0031771247021445,0.0211808313476303,0.020060338835355,37.64498592184113,93.56965797858152,inf,95.87683343054108,inf,inf,121.85515776082175,inf,57.57439193095439
"Census Tract 305.01, Cumberland County, New Jersey",6528.0,451.0,253.0,130.0,91.0,61.0,0.0,17.0,86142.0,6044.0,0.0,17.0,10.0,18.0,0.0,17.0,0.0,17.0,81.0,63.0,0.0,17.0,34,11,30501,34011030501,0.0387561274509803,0.0200934126866771,0.0139399509803921,0.0093938606563906,0.0,0.0026041666666666,0.001531862745098,0.002759383194773,0.0,0.0026041666666666,0.0,0.0026041666666666,0.0124080882352941,0.0096887330551871,0.0,0.0026041666666666,0.0,0.0026041666666666,31.51718539078253,40.9653778448967,inf,109.50306076278662,inf,inf,47.46748424650984,inf,inf
"Census Tract 449, Morris County, New Jersey",5656.0,393.0,2275.0,448.0,1606.0,474.0,903.0,417.0,74761.0,7511.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,1606.0,474.0,0.0,17.0,34,27,44900,34027044900,0.4022277227722772,0.0839940551593775,0.2839462517680339,0.0860959055111496,0.0,0.003005657708628,0.0,0.003005657708628,0.0,0.003005657708628,0.0,0.003005657708628,0.2839462517680339,0.0860959055111496,0.0,0.003005657708628,0.1596534653465346,0.0745569215306447,12.694355215109102,18.4323392737365,inf,inf,inf,inf,18.4323392737365,inf,28.38858301960885
"Census Tract 454.02, Morris County, New Jersey",5071.0,381.0,716.0,196.0,249.0,121.0,67.0,79.0,91522.0,4529.0,7.0,12.0,52.0,38.0,30.0,44.0,0.0,17.0,160.0,110.0,0.0,17.0,34,27,45402,34027045402,0.1411950305659633,0.0400805474996572,0.0491027410767107,0.0241446889161002,0.0013803983435219,0.0023686688319468,0.0102543876947347,0.0075330930038539,0.0059159929008085,0.0086881670216239,0.0,0.0033523959771248,0.0315519621376454,0.0218211242838406,0.0,0.0033523959771248,0.013212384145139,0.0156103765314743,17.25632578583842,29.89165598406859,104.31193787930845,44.65783799689436,89.27597764266523,inf,42.04214332954253,inf,71.82345360532256
"Census Tract 457.01, Morris County, New Jersey",5883.0,274.0,1298.0,281.0,409.0,191.0,209.0,182.0,170197.0,18371.0,49.0,35.0,95.0,68.0,0.0,17.0,0.0,17.0,255.0,198.0,10.0,16.0,34,27,45701,34027045701,0.2206357300696923,0.0488576381825239,0.0695223525412204,0.0326274976622475,0.0083290838007819,0.0059619794830586,0.0161482236953935,0.0115831715072969,0.0,0.0028896821349651,0.0,0.0028896821349651,0.0433452320244773,0.0337167900436177,0.0016998130205677,0.0027208528598384,0.0355260921298657,0.0309808135920468,13.461415290664064,28.52945039751521,43.51383325951768,43.60505389693032,inf,inf,47.28669785484308,97.30563753452697,53.01264564564545
"Census Tract 403, Morris County, New Jersey",8424.0,307.0,542.0,276.0,78.0,84.0,64.0,72.0,90911.0,20227.0,27.0,32.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,51.0,81.0,34,27,40300,34027040300,0.0643399810066476,0.0328473293151956,0.0092592592592592,0.0099772178841551,0.0032051282051282,0.0038004658876136,0.0,0.0020180436847103,0.0,0.0020180436847103,0.0,0.0020180436847103,0.0,0.0020180436847103,0.006054131054131,0.0096179156020657,0.0075973409306742,0.0085514919238228,31.03510606346054,65.5039228868547,72.08178461613711,inf,inf,inf,inf,96.57467194922476,68.4249315789167
"Census Tract 407.01, Morris County, New Jersey",5864.0,220.0,549.0,216.0,81.0,69.0,151.0,173.0,146094.0,21411.0,31.0,50.0,0.0,17.0,0.0,17.0,0.0,17.0,50.0,52.0,0.0,17.0,34,27,40701,34027040701,0.0936221009549795,0.0370020111484721,0.01381309686221,0.0117781184207017,0.0052864938608458,0.0085289093668595,0.0,0.0028990450204638,0.0,0.0028990450204638,0.0,0.0028990450204638,0.0085266030013642,0.0088734351701895,0.0,0.0028990450204638,0.02575034106412,0.0295178597715583,24.025976312238384,51.83450517392399,98.07534959753808,inf,inf,inf,63.263007705765006,inf,69.68446615286872
"Census Tract 418.01, Morris County, New Jersey",2815.0,217.0,1565.0,266.0,848.0,221.0,226.0,134.0,80435.0,7297.0,46.0,51.0,653.0,153.0,120.0,133.0,0.0,12.0,29.0,38.0,0.0,12.0,34,27,41801,34027041801,0.5559502664298401,0.1037581782641353,0.3012433392539964,0.0818704107952943,0.0163410301953818,0.0181609688324822,0.2319715808170515,0.0572177584725101,0.0426287744227353,0.0473610324354959,0.0,0.0042628774422735,0.0103019538188277,0.0135224513923591,0.0,0.0042628774422735,0.0802841918294849,0.0480027606698123,11.34541778507982,16.521277053732984,67.56062807379068,14.994436721804542,67.53865567675844,inf,79.79394333820538,inf,36.34714239597647
"Census Tract 531, Bergen County, New Jersey",3192.0,19.0,769.0,216.0,108.0,74.0,54.0,48.0,213958.0,64005.0,15.0,23.0,84.0,73.0,0.0,12.0,0.0,12.0,9.0,15.0,0.0,12.0,34,3,53100,34003053100,0.2409147869674185,0.0676843657643586,0.0338345864661654,0.0231838321680664,0.0046992481203007,0.0072055680771816,0.0263157894736842,0.0228702106230215,0.0,0.0037593984962406,0.0,0.0037593984962406,0.0028195488721804,0.0046992780898998,0.0,0.0037593984962406,0.0169172932330827,0.0150379311402475,17.078864946765645,41.65416654309816,93.21245512609504,52.83088168235992,inf,inf,101.3177687467765,inf,54.0370102439154
"Census Tract 542, Bergen County, New Jersey",4789.0,434.0,1599.0,458.0,857.0,434.0,329.0,174.0,62401.0,14264.0,18.0,28.0,218.0,272.0,14.0,17.0,0.0,12.0,592.0,349.0,15.0,24.0,34,3,54200,34003054200,0.3338901649613698,0.1003084938904156,0.1789517644602213,0.0920639777021868,0.0037586134892461,0.0058566457515137,0.0455209855919816,0.0569464452786906,0.0029233660471914,0.0035596739349186,0.0,0.0025057423261641,0.1236166214240968,0.0737313706821329,0.0031321779077051,0.0050195169229155,0.0686991021089998,0.0368628102505879,18.2628343794355,31.274318004473997,94.72298718000476,76.04822130996048,74.02205156025002,inf,36.25847512904937,97.42033047150022,32.619062700837134
"Census Tract 551, Bergen County, New Jersey",6725.0,394.0,2023.0,446.0,886.0,436.0,317.0,183.0,205583.0,46320.0,364.0,280.0,422.0,233.0,67.0,102.0,0.0,17.0,33.0,38.0,0.0,17.0,34,3,55100,34003055100,0.300817843866171,0.0686215176319157,0.1317472118959108,0.0652905769082188,0.0541263940520446,0.0417562751125365,0.0627509293680297,0.0348413480297681,0.0099628252788104,0.0151785135189619,0.0,0.0025278810408921,0.004907063197026,0.0056578664713666,0.0,0.0025278810408921,0.0471375464684014,0.027351673979793,13.86726523624618,30.126117841723804,46.89718262664216,33.752728431724854,92.61489217894028,inf,70.0914654507524,inf,35.273701497532564
"Census Tract 612, Bergen County, New Jersey",3241.0,197.0,380.0,126.0,69.0,49.0,35.0,30.0,143909.0,10240.0,21.0,38.0,25.0,25.0,0.0,12.0,0.0,12.0,23.0,34.0,0.0,12.0,34,3,61200,34003061200,0.1172477630360999,0.0395247161299372,0.0212897253933971,0.0151740712823873,0.0064794816414686,0.0117313892941071,0.007713668620796,0.0077279051716684,0.0,0.0037025609379821,0.0,0.0037025609379821,0.0070965751311323,0.0104994539145552,0.0,0.0037025609379821,0.0107991360691144,0.0092796476486637,20.49265797106487,43.32775210450412,110.0634902365066,60.90246969331883,inf,inf,89.939817991472,inf,52.2368007456697
"Census Tract 562, Bergen County, New Jersey",4890.0,208.0,731.0,258.0,180.0,65.0,123.0,92.0,112917.0,24596.0,54.0,53.0,74.0,47.0,5.0,8.0,0.0,12.0,40.0,44.0,7.0,10.0,34,3,56200,34003056200,0.1494887525562372,0.0531425192759072,0.0368098159509202,0.0133843309093271,0.011042944785276,0.0108486194852584,0.0151329243353783,0.0096329822152521,0.0010224948875255,0.0016365698407573,0.0,0.0024539877300613,0.0081799591002045,0.0090046797447725,0.0014314928425357,0.0020458960708202,0.0251533742331288,0.0188443037048743,21.61064447329812,22.10380889787568,59.720532796255554,38.69652758776227,97.29880269061768,inf,66.91927652270206,86.88173500921329,45.54261255681701
"Census Tract 463, Bergen County, New Jersey",4546.0,391.0,1545.0,277.0,574.0,206.0,317.0,169.0,77708.0,18194.0,33.0,40.0,206.0,142.0,12.0,19.0,0.0,12.0,317.0,174.0,6.0,10.0,34,3,46300,34003046300,0.3398592168939727,0.067581465528901,0.1262648482182138,0.0465977374061307,0.0072591289045314,0.0088210678119267,0.0453145622525296,0.0314784664938477,0.0026396832380114,0.0041856604940888,0.0,0.0026396832380114,0.0697316322041355,0.0387424563824902,0.0013198416190057,0.0022026632078751,0.0697316322041355,0.0376562324775577,12.088228221024146,22.43450369595017,73.87045090359938,42.22891040252362,96.39317429649402,inf,33.77469374067305,101.4519447112506,32.82775120918519
"Census Tract 521, Bergen County, New Jersey",7554.0,304.0,1931.0,377.0,501.0,297.0,364.0,202.0,112112.0,10262.0,138.0,191.0,223.0,224.0,0.0,17.0,0.0,17.0,140.0,107.0,0.0,17.0,34,3,52100,34003052100,0.2556261583267143,0.0509565575179915,0.0663224781572676,0.0394074092620341,0.0182684670373312,0.0252953035221657,0.0295207836907598,0.0296769527542825,0.0,0.0022504633306857,0.0,0.0022504633306857,0.0185332274291765,0.0141843036205606,0.0,0.0022504633306857,0.0481863913158591,0.0268110207001086,12.11794243311916,36.12029067280712,84.17282181685395,61.11186258286442,inf,inf,46.525501324235954,inf,33.82385022355801
"Census Tract 543, Bergen County, New Jersey",6672.0,654.0,563.0,187.0,87.0,77.0,14.0,24.0,204505.0,32107.0,15.0,24.0,0.0,17.0,28.0,52.0,0.0,17.0,9.0,17.0,35.0,53.0,34,3,54300,34003054300,0.0843824940047961,0.0292225875251847,0.0130395683453237,0.0116113307856918,0.0022482014388489,0.0036038663669917,0.0,0.0025479616306954,0.0041966426858513,0.0078046134446183,0.0,0.0025479616306954,0.0013489208633093,0.0025513901089206,0.0052458033573141,0.007960270150102,0.0020983213429256,0.0036029978406297,21.05234160981204,54.13185130988081,97.44679392327804,inf,113.05336713524504,inf,114.98057957932149,92.24650011546854,104.38211720660848
"Census Tract 591, Bergen County, New Jersey",5143.0,328.0,1279.0,408.0,619.0,370.0,333.0,360.0,105768.0,23611.0,120.0,84.0,166.0,111.0,0.0,17.0,0.0,17.0,333.0,349.0,0.0,17.0,34,3,59100,34003059100,0.2486875364573206,0.0809010332852922,0.1203577678397822,0.0723507813573923,0.0233326852031888,0.0164005273168448,0.0322768811977445,0.0216806776253076,0.0,0.0033054637371184,0.0,0.0033054637371184,0.0647482014388489,0.0679847509705134,0.0,0.0033054637371184,0.0647482014388489,0.0701197517275006,19.77580386397324,36.54291592195167,42.7294386983451,40.83338522245472,inf,inf,63.82897929686842,inf,65.83347173335082
"Census Tract 600, Bergen County, New Jersey",8819.0,96.0,1832.0,366.0,811.0,316.0,141.0,117.0,109826.0,12464.0,29.0,30.0,625.0,315.0,0.0,17.0,0.0,17.0,130.0,101.0,27.0,44.0,34,3,60000,34003060000,0.207733303095589,0.0415628645273323,0.0919605397437351,0.0358457075062194,0.0032883546887402,0.0034019345587146,0.0708697131194013,0.0357266655710407,0.0,0.0019276561968477,0.0,0.0019276561968477,0.0147409003288354,0.0114536697233044,0.0030615716067581,0.0049893391111113,0.0159882072797369,0.0132679518280359,12.162796560522969,23.69571091244243,62.88997143549828,30.645443274991653,inf,inf,47.23400200599571,99.06784109172838,50.44733327791015
"Census Tract 34.01, Bergen County, New Jersey",2802.0,194.0,659.0,165.0,167.0,72.0,20.0,22.0,139625.0,19963.0,6.0,9.0,61.0,39.0,13.0,19.0,0.0,12.0,56.0,49.0,31.0,33.0,34,3,3401,34003003401,0.2351891506067095,0.0610964581966098,0.0596002855103497,0.0260251590539573,0.0021413276231263,0.0032154112128107,0.0217701641684511,0.0140000055662223,0.0046395431834403,0.0067884750975523,0.0,0.0042826552462526,0.0199857244825124,0.0175421690754367,0.0110635260528194,0.0118021859136329,0.0071377587437544,0.0078670719657759,15.791844128471409,26.544781198401385,91.28249461292567,39.09314424889636,88.94695919261972,inf,53.357748316732135,64.84895564270934,67.00162810973887
"Census Tract 154, Bergen County, New Jersey",7180.0,759.0,2858.0,619.0,1423.0,514.0,981.0,432.0,69485.0,8445.0,24.0,34.0,473.0,299.0,0.0,17.0,0.0,17.0,926.0,459.0,0.0,17.0,34,3,15400,34003015400,0.398050139275766,0.0959323477297537,0.1981894150417827,0.0745904509035239,0.0033426183844011,0.004748541033858,0.0658774373259052,0.0422217183799977,0.0,0.0023676880222841,0.0,0.0023676880222841,0.1289693593314763,0.0653651618713671,0.0,0.0023676880222841,0.1366295264623955,0.0618763945229868,14.65080171054284,22.87899136365022,86.35897827533117,38.96128803002033,inf,inf,30.8101559300988,inf,27.53052760349656
"Census Tract 175, Bergen County, New Jersey",8395.0,518.0,2760.0,622.0,726.0,380.0,129.0,92.0,113105.0,10688.0,92.0,95.0,545.0,364.0,18.0,28.0,0.0,17.0,45.0,56.0,26.0,41.0,34,3,17500,34003017500,0.3287671232876712,0.0768186623689457,0.0864800476474091,0.0455784798634083,0.010958904109589,0.0113364448437656,0.064919594997022,0.0435437863931217,0.0021441334127456,0.0033379415537413,0.0,0.0020250148898153,0.0053603335318642,0.0066788320724668,0.0030970815961882,0.0048875967931659,0.0153662894580107,0.0109998441774092,14.204058644713871,32.03893076551478,62.884534467697016,40.774109675720965,94.63701230550063,inf,75.7430533581344,95.9349429006973,43.516265813411735
"Census Tract 191.02, Bergen County, New Jersey",3150.0,236.0,1777.0,200.0,688.0,203.0,450.0,183.0,84100.0,13080.0,21.0,22.0,610.0,196.0,25.0,32.0,0.0,12.0,25.0,30.0,7.0,12.0,34,3,19102,34003019102,0.5641269841269841,0.0762728744276042,0.2184126984126984,0.066489506052503,0.0066666666666666,0.0070019640751598,0.1936507936507936,0.0638913122536628,0.0079365079365079,0.0101761170082522,0.0,0.0038095238095238,0.0079365079365079,0.0095423533142276,0.0022222222222222,0.0038131601953319,0.1428571428571428,0.0590729191925744,8.219158153814563,18.50586202599354,63.84769673398027,20.056568199615125,77.94472602065552,inf,73.09036581110561,104.3113731245828,25.137412422372087
"Census Tract 214, Bergen County, New Jersey",4932.0,475.0,2083.0,413.0,1064.0,381.0,679.0,317.0,60977.0,12973.0,395.0,225.0,151.0,140.0,15.0,25.0,0.0,12.0,413.0,268.0,90.0,112.0,34,3,21400,34003021400,0.4223438767234387,0.0930952217160048,0.2157339821573398,0.0799959539994182,0.0800892133008921,0.0462679213607418,0.0306163828061638,0.0285387882610433,0.0030413625304136,0.0050773936180212,0.0,0.0024330900243309,0.0837388483373884,0.0549342356015884,0.0182481751824817,0.0227767459177699,0.1376723438767234,0.0656275085135024,13.399706511193848,22.54153878951543,35.118831618818625,56.66511149719842,101.48614113102614,inf,39.87954546936337,75.87633290539767,28.97832696828377
"Census Tract 234.01, Bergen County, New Jersey",3796.0,348.0,1784.0,332.0,1201.0,307.0,553.0,249.0,68047.0,19022.0,8.0,13.0,830.0,277.0,116.0,100.0,0.0,12.0,205.0,110.0,42.0,61.0,34,3,23401,34003023401,0.4699683877766069,0.0974967481842936,0.3163856691253952,0.0859184497696976,0.0021074815595363,0.0034301030792834,0.2186512118018967,0.0756746119521825,0.0305584826132771,0.0264920594126312,0.0,0.0031612223393045,0.054004214963119,0.0293977559348412,0.0110642781875658,0.0161015274974534,0.1456796628029504,0.0669411261926359,12.61117587292579,16.508352225514813,98.94127119270438,21.039354522319183,52.7009000787905,inf,33.091817489408385,88.46634589713908,27.93368199181543
"Census Tract 126.02, Atlantic County, New Jersey",1323.0,119.0,219.0,123.0,130.0,129.0,0.0,12.0,128000.0,31144.0,3.0,6.0,0.0,12.0,0.0,12.0,0.0,12.0,127.0,128.0,0.0,12.0,34,1,12602,34001012602,0.1655328798185941,0.0941552238441688,0.0982615268329554,0.0979054222188533,0.0022675736961451,0.0045397315148136,0.0,0.0090702947845804,0.0,0.0090702947845804,0.0,0.0090702947845804,0.0959939531368102,0.0971343317115493,0.0,0.0090702947845804,0.0,0.0090702947845804,34.57755232983176,60.56996661002712,121.70344060989883,inf,inf,inf,61.512443268496654,inf,inf
"Census Tract 130, Atlantic County, New Jersey",3369.0,172.0,120.0,70.0,16.0,25.0,57.0,53.0,86848.0,21212.0,0.0,12.0,16.0,25.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,34,1,13000,34001013000,0.0356188780053428,0.0208571041680131,0.0047491837340457,0.0074245597008646,0.0,0.0035618878005342,0.0047491837340457,0.0074245597008646,0.0,0.0035618878005342,0.0,0.0035618878005342,0.0,0.0035618878005342,0.0,0.0035618878005342,0.0169189670525378,0.0157553668850504,35.59654708309843,95.03549252360544,inf,95.03549252360544,inf,inf,inf,inf,56.60942892948842
"Census Tract 3, Atlantic County, New Jersey",3765.0,350.0,2061.0,350.0,1058.0,254.0,855.0,277.0,38179.0,7370.0,22.0,34.0,329.0,170.0,0.0,12.0,0.0,12.0,707.0,234.0,0.0,12.0,34,1,300,34001000300,0.547410358565737,0.1059784645051955,0.2810092961487384,0.0723445532534887,0.0058432934926958,0.0090468669364193,0.0873837981407702,0.0458776285284872,0.0,0.0031872509960159,0.0,0.0031872509960159,0.1877822045152722,0.0645563759516585,0.0,0.0031872509960159,0.2270916334661354,0.0765412277457485,11.768976869966366,15.650176854843698,94.11841396965696,31.915682857651788,inf,inf,20.898677614475677,inf,20.489359744236
"Census Tract 14, Atlantic County, New Jersey",3777.0,417.0,409.0,175.0,190.0,98.0,359.0,213.0,20887.0,3195.0,0.0,12.0,25.0,38.0,57.0,61.0,0.0,12.0,108.0,67.0,0.0,12.0,34,1,1400,34001001400,0.1082870002647603,0.0478506601468084,0.0503044744506221,0.0265342662558767,0.0,0.0031771247021445,0.0066190097961344,0.0100873997732977,0.0150913423351866,0.0162361015140777,0.0,0.0031771247021445,0.028594122319301,0.0180176708261147,0.0,0.0031771247021445,0.0950489806724914,0.0573620157926813,26.862455447640198,32.06524512828236,inf,92.64464180849998,65.40154153327093,inf,38.30504486673153,inf,36.68690192259104
"Census Tract 8031, Monmouth County, New Jersey",3325.0,227.0,591.0,260.0,102.0,69.0,10.0,15.0,95082.0,24000.0,57.0,62.0,35.0,31.0,0.0,12.0,0.0,12.0,10.0,15.0,0.0,12.0,34,25,803100,34025803100,0.1777443609022556,0.0791314480794303,0.0306766917293233,0.0208572932338828,0.0171428571428571,0.0186833090751246,0.0105263157894736,0.0093509635168846,0.0,0.0036090225563909,0.0,0.0036090225563909,0.0030075187969924,0.0045159483448937,0.0,0.0036090225563909,0.0030075187969924,0.0045159483448937,27.063713027129943,41.33172418061899,66.25286906072554,54.00252486954632,inf,inf,91.27980697125568,inf,91.27980697125568
"Census Tract 8042, Monmouth County, New Jersey",5844.0,24.0,525.0,204.0,170.0,119.0,26.0,41.0,179391.0,27548.0,98.0,97.0,35.0,54.0,0.0,17.0,18.0,28.0,0.0,17.0,19.0,31.0,34,25,804200,34025804200,0.089835728952772,0.0349095471029925,0.0290896646132785,0.0203631156655337,0.0167693360711841,0.0165983632667808,0.0059890485968514,0.0092402791408985,0.0,0.0029089664613278,0.0030800821355236,0.0047912555748518,0.0,0.0029089664613278,0.0032511978097193,0.0053046027038368,0.0044490075290896,0.0070157664336434,23.62268267707496,42.55392381526158,60.17048255757547,93.7910400337143,inf,94.56297730305351,inf,99.1844447327541,95.8619103067865
